gfx,cu_num,M,N,K,libtype,kernelId,splitK,us,kernelName,tflops,bw,errRatio
gfx950,256,416,2240,7168,ck,17,1,22.4706,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,594.5,0.93019,0.0
gfx950,256,448,2240,7168,ck,17,2,21.5077,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,668.9,0.98916,0.0
gfx950,256,480,2240,7168,ck,10,3,29.6061,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,520.64,0.73118,0.0197
gfx950,256,512,2240,7168,ck,15,2,31.3316,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,524.76,0.70281,0.0005
gfx950,256,544,2240,7168,ck,17,2,29.8347,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,585.54,0.75056,0.0
gfx950,256,576,2240,7168,ck,17,0,29.2116,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,633.2,0.77933,0.0
gfx950,256,608,2240,7168,ck,12,3,31.1053,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,627.69,0.74387,0.0
gfx950,256,640,2240,7168,ck,17,3,31.3436,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,655.7,0.75011,0.0
gfx950,256,672,2240,7168,ck,17,2,32.4726,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,664.55,0.73551,0.0
gfx950,256,704,2240,7168,ck,17,3,31.5542,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,716.46,0.76873,0.0
gfx950,256,736,2240,7168,ck,17,1,32.7615,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,721.42,0.75177,0.0
gfx950,256,768,2240,7168,ck,17,0,31.996,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,770.8,0.78141,0.0
gfx950,256,800,2240,7168,ck,17,2,33.3508,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,770.3,0.76084,0.0
gfx950,256,832,2240,7168,ck,17,1,32.6843,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,817.45,0.78776,0.0
gfx950,256,864,2240,7168,ck,17,2,34.2322,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,810.5,0.76303,0.0
gfx950,256,896,2240,7168,ck,17,1,33.0197,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,871.39,0.80234,0.0
gfx950,256,928,2240,7168,ck,15,2,41.585,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,716.62,0.64604,0.0173
gfx950,256,960,2240,7168,ck,15,1,39.9713,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,771.26,0.68145,0.0025
gfx950,256,992,2240,7168,ck,15,1,43.5147,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,732.07,0.63452,0.0179
gfx950,256,1024,2240,7168,ck,2,2,44.5432,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v3,738.23,0.62824,0.0001
gfx950,256,1088,2240,7168,ck,15,2,41.8467,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,834.92,0.68654,0.0035
gfx950,256,1152,2240,7168,ck,15,1,42.3981,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,872.53,0.69519,0.0043
gfx950,256,1216,2240,7168,ck,15,1,44.3198,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,881.07,0.68187,0.0047
gfx950,256,1280,2240,7168,ck,15,0,46.0014,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,893.54,0.67315,0.0057
gfx950,256,1344,2240,7168,ck,15,3,46.7258,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,923.67,0.67867,0.006
gfx950,256,1408,2240,7168,ck,15,3,55.5671,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,813.69,0.5841,0.0061
gfx950,256,1472,2240,7168,ck,17,0,56.1099,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,842.45,0.59173,0.0
gfx950,256,1536,2240,7168,ck,15,0,57.0356,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,864.81,0.5952,0.0071
gfx950,256,1600,2240,7168,ck,15,0,57.9207,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,887.08,0.59898,0.0072
gfx950,256,1664,2240,7168,ck,15,0,58.3656,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,915.53,0.60718,0.008
gfx950,256,1728,2240,7168,ck,15,0,59.5866,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,931.26,0.60725,0.0078
gfx950,256,1792,2240,7168,ck,15,1,60.5927,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,949.72,0.60947,0.0083
gfx950,256,1856,2240,7168,ck,17,1,62.6283,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,951.66,0.60157,0.0
gfx950,256,1920,2240,7168,ck,17,2,69.6783,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,884.87,0.5514,0.0
gfx950,256,1984,2240,7168,ck,15,0,69.3874,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,918.2,0.56445,0.0079
gfx950,256,2048,2240,7168,ck,17,0,75.0354,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,876.48,0.5319,0.0
gfx950,256,4096,2240,7168,ck,15,0,125.1988,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1050.6,0.50932,0.0092
gfx950,256,8192,2240,7168,ck,15,0,228.9556,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1148.99,0.48689,0.0096
gfx950,256,16384,2240,7168,ck,15,3,434.2124,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1211.7,0.47649,0.0095
gfx950,256,32768,2240,7168,ck,15,2,834.7736,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1260.54,0.47646,0.0099
gfx950,256,16,3072,1536,ck,7,3,6.4633,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,23.36,0.74907,0.0
gfx950,256,16,3072,3072,asm,5,6,7.3727,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,40.96,1.30002,0.0003
gfx950,256,32,3072,1536,ck,7,3,6.5001,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,46.46,0.76373,0.0
gfx950,256,32,3072,3072,asm,15,8,8.2748,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,72.99,1.17611,0.0006
gfx950,256,48,3072,1536,ck,7,0,6.5182,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,69.5,0.78047,0.0
gfx950,256,48,3072,3072,asm,4,5,9.5269,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,95.1,1.03702,0.0001
gfx950,256,64,3072,1536,ck,6,3,6.4157,a8w8_blockscale_bpreshuffle_1x128x128_256x16x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,94.14,0.81209,0.0
gfx950,256,64,3072,3072,asm,3,4,9.2705,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,130.3,1.0816,0.0001
gfx950,256,80,3072,1536,ck,7,1,6.2015,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,121.74,0.85995,0.0
gfx950,256,80,3072,3072,asm,12,5,9.6381,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,156.66,1.05565,0.0001
gfx950,256,96,3072,1536,ck,7,1,6.1725,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,146.78,0.8839,0.0
gfx950,256,96,3072,3072,asm,19,4,9.2652,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,195.56,1.11405,0.0001
gfx950,256,112,3072,1536,ck,7,3,6.5959,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,160.25,0.84579,0.0
gfx950,256,112,3072,3072,ck,7,0,9.9923,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,211.56,1.04774,0.0
gfx950,256,128,3072,1536,ck,7,0,6.2613,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,192.92,0.91061,0.0
gfx950,256,128,3072,3072,ck,7,0,10.3718,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,232.93,1.02362,0.0
gfx950,256,144,3072,1536,ck,12,1,6.338,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,214.41,0.91898,0.0
gfx950,256,144,3072,3072,ck,7,0,10.2283,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,265.72,1.0524,0.0
gfx950,256,160,3072,1536,ck,12,0,6.0824,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,248.25,0.9778,0.0
gfx950,256,160,3072,3072,ck,12,1,9.8728,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,305.88,1.10523,0.0
gfx950,256,176,3072,1536,ck,6,3,7.3433,a8w8_blockscale_bpreshuffle_1x128x128_256x16x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,226.19,0.82664,0.0
gfx950,256,176,3072,3072,ck,12,1,11.0912,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,299.51,0.99711,0.0
gfx950,256,192,3072,1536,ck,6,0,6.9211,a8w8_blockscale_bpreshuffle_1x128x128_256x16x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,261.8,0.89482,0.0
gfx950,256,192,3072,3072,ck,12,3,10.5231,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,344.37,1.06496,0.0
gfx950,256,208,3072,1536,ck,12,1,7.2509,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,270.72,0.87107,0.0
gfx950,256,208,3072,3072,ck,17,2,11.654,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,336.87,0.97427,0.0
gfx950,256,224,3072,1536,ck,12,1,7.2036,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,293.45,0.89385,0.0
gfx950,256,224,3072,3072,ck,12,3,11.5304,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,366.67,0.9975,0.0
gfx950,256,240,3072,1536,ck,11,1,7.2241,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,313.52,0.90832,0.0
gfx950,256,240,3072,3072,ck,17,3,11.735,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,386.01,0.99267,0.0
gfx950,256,256,3072,1536,ck,11,3,7.3204,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,330.03,0.91316,0.0
gfx950,256,256,3072,3072,ck,17,2,11.4432,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,422.25,1.03087,0.0
gfx950,256,288,3072,1536,ck,12,3,7.4073,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,366.92,0.93562,0.0
gfx950,256,288,3072,3072,ck,12,0,11.9257,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,455.81,1.01389,0.0
gfx950,256,320,3072,1536,ck,17,0,7.4931,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,403.02,0.95771,0.0
gfx950,256,320,3072,3072,ck,17,0,11.7025,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,516.11,1.05843,0.0
gfx950,256,352,3072,1536,ck,10,0,9.4059,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,353.17,0.78907,0.0212
gfx950,256,352,3072,3072,asm,8,1,14.6095,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,454.76,0.86801,0.0
gfx950,256,384,3072,1536,ck,12,3,9.3019,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,389.58,0.82432,0.0
gfx950,256,384,3072,3072,asm,8,1,14.6577,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,494.47,0.88528,0.0
gfx950,256,416,3072,1536,asm,8,1,9.7878,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,401.1,0.8085,0.0
gfx950,256,416,3072,3072,asm,8,1,14.702,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,534.06,0.90267,0.0
gfx950,256,448,3072,1536,ck,12,1,9.7709,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,432.7,0.83505,0.0
gfx950,256,448,3072,3072,asm,8,1,14.7225,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,574.34,0.92144,0.0
gfx950,256,480,3072,1536,ck,12,3,10.0889,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,448.99,0.83309,0.0
gfx950,256,480,3072,3072,asm,8,1,14.8006,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,612.12,0.93651,0.0
gfx950,256,512,3072,1536,ck,12,2,10.3534,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,466.69,0.83555,0.0
gfx950,256,512,3072,3072,asm,16,1,15.8579,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,609.39,0.89266,0.0
gfx950,256,544,3072,1536,ck,11,3,10.5019,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,488.85,0.84713,0.0
gfx950,256,544,3072,3072,asm,16,1,15.8752,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,646.77,0.91027,0.0
gfx950,256,576,3072,1536,ck,17,1,10.5455,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,515.46,0.86694,0.0
gfx950,256,576,3072,3072,asm,16,1,15.9596,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,681.2,0.92393,0.0
gfx950,256,608,3072,1536,ck,11,0,10.6701,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,537.75,0.87984,0.0
gfx950,256,608,3072,3072,asm,16,1,16.0084,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,716.85,0.93954,0.0
gfx950,256,640,3072,1536,ck,17,1,10.7885,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,559.84,0.89297,0.0
gfx950,256,640,3072,3072,asm,16,1,16.2216,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,744.66,0.94537,0.0
gfx950,256,672,3072,1536,ck,11,3,10.9913,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,576.98,0.89885,0.0
gfx950,256,672,3072,3072,asm,24,1,17.2482,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,735.36,0.9062,0.0
gfx950,256,704,3072,1536,asm,24,1,12.1215,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,548.1,0.83532,0.0
gfx950,256,704,3072,3072,asm,24,1,17.5391,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,757.6,0.90799,0.0
gfx950,256,736,3072,1536,asm,24,1,11.7277,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,592.25,0.88432,0.0
gfx950,256,736,3072,3072,asm,24,1,17.5502,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,791.53,0.92422,0.0
gfx950,256,768,3072,1536,asm,24,1,11.8225,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,613.05,0.89802,0.0
gfx950,256,768,3072,3072,asm,24,1,17.4237,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,831.94,0.94785,0.0
gfx950,256,800,3072,1536,asm,24,1,12.0428,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,626.91,0.902,0.0
gfx950,256,800,3072,3072,asm,24,1,17.7973,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,848.41,0.94452,0.0
gfx950,256,832,3072,1536,asm,32,1,13.235,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,593.26,0.83932,0.0
gfx950,256,832,3072,3072,asm,32,1,19.303,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,813.53,0.88613,0.0
gfx950,256,864,3072,1536,asm,32,1,13.3818,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,609.31,0.84847,0.0
gfx950,256,864,3072,3072,asm,32,1,19.4672,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,837.69,0.8938,0.0
gfx950,256,896,3072,1536,asm,32,1,12.9966,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,650.61,0.89253,0.0
gfx950,256,896,3072,3072,asm,32,1,19.4031,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,871.58,0.91195,0.0
gfx950,256,928,3072,1536,asm,32,1,13.4375,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,651.74,0.88154,0.0
gfx950,256,928,3072,3072,asm,32,1,19.6687,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,890.52,0.91463,0.0
gfx950,256,960,3072,1536,asm,32,1,13.6336,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,664.51,0.88688,0.0
gfx950,256,960,3072,3072,asm,32,1,19.8975,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,910.64,0.91894,0.0
gfx950,256,992,3072,1536,ck,15,1,14.2672,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,656.17,0.86472,0.0137
gfx950,256,992,3072,3072,ck,14,3,22.8957,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,817.77,0.81148,0.0001
gfx950,256,1024,3072,1536,ck,15,3,14.2212,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,679.53,0.8848,0.0014
gfx950,256,1024,3072,3072,ck,14,3,22.9132,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,843.5,0.82373,0.0001
gfx950,256,1088,3072,1536,ck,14,0,14.3467,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,715.68,0.91132,0.0
gfx950,256,1088,3072,3072,ck,14,3,22.4901,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,913.08,0.86546,0.0001
gfx950,256,1152,3072,1536,ck,14,3,14.3806,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,755.99,0.94335,0.0
gfx950,256,1152,3072,3072,ck,14,0,22.6081,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,961.75,0.88703,0.0001
gfx950,256,1216,3072,1536,ck,14,3,14.6973,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,780.8,0.95647,0.0
gfx950,256,1216,3072,3072,ck,14,2,23.0364,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,996.3,0.89614,0.0001
gfx950,256,1280,3072,1536,ck,14,1,14.8836,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,811.6,0.97752,0.0
gfx950,256,1280,3072,3072,ck,14,1,23.4477,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1030.34,0.90558,0.0001
gfx950,256,1344,3072,1536,ck,14,3,15.1183,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,838.96,0.99485,0.0
gfx950,256,1344,3072,3072,ck,14,0,23.8751,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1062.49,0.91407,0.0001
gfx950,256,1408,3072,1536,ck,14,0,18.3176,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,725.4,0.84793,0.0
gfx950,256,1408,3072,3072,ck,14,3,29.2608,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,908.22,0.76598,0.0001
gfx950,256,1472,3072,1536,ck,14,1,18.5424,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,749.18,0.86416,0.0001
